Umidità (%),Latitudine,Longitudine,Data di misurazione,Day sin,Day cos,Year sin,Year cos
10,52.36445322096489,-132.06405491946987,2020-03-12 18:21:45.232828,-0.9861077883802538,-0.16610668167116147,0.9430529847356922,0.33264255287185124
54,-28.58922022546261,-9.823318925935297,2019-11-24 18:21:45.232828,-0.9861077883797755,-0.1661066816740009,-0.5999276670941889,0.8000542445702817
65,55.181630433061656,72.47627236104637,2023-03-25 18:21:45.232828,-0.9861077883809688,-0.16610668166691675,0.9918213180884512,0.12763413722545938
78,-59.12926459572061,68.20300612235056,2020-04-30 18:21:45.232828,-0.9095154075650178,-0.4156702099042456,0.8760849088233411,-0.4821568546977198
25,32.2819053532411,120.47848702041438,2020-12-28 18:21:45.232828,-0.9861077883801558,-0.16610668167174322,-0.045469488983207886,0.9989657279264419
58,84.35211036505041,118.11037277740462,2021-12-28 18:21:45.232828,-0.9861077883797172,-0.1661066816743468,-0.04963644004317691,0.9987673521996202
91,71.31595352115522,83.31219079035554,2021-02-22 18:21:45.232828,-0.9861077883790488,-0.16610668167831505,0.7943096288867947,0.6075131385062569
18,-10.922586918824493,5.1281811174519305,2019-08-30 18:21:45.232828,-0.9095154075645583,-0.41567020990525105,-0.8510734200797535,-0.5250466966220733
39,9.615028195308952,90.9615140816183,2023-10-03 18:21:45.232828,-0.9095154075682663,-0.41567020989713765,-0.9994673453930306,0.032634728327480995
62,-2.8350394719103633,50.844376582092906,2022-06-12 18:21:45.232828,-0.9095154075670686,-0.41567020989975834,0.33000161477149687,-0.9439803675120604
0,-3.6704016566357183,4.178472514368991,2022-03-15 18:21:45.232828,-0.9861077883791015,-0.16610668167800188,0.9565577767296031,0.29154282666208536
27,-23.189172852012717,-34.54856914259989,2020-07-31 18:21:45.232828,-0.9095154075660835,-0.4156702099019137,-0.4925123413515186,-0.870305459948658
19,67.22238033396229,-145.01433187732857,2022-12-20 18:21:45.232828,-0.986107788380818,-0.16610668166781167,-0.19028332357827585,0.981729217639979
27,-83.04040625890951,-90.23110576582394,2023-01-26 18:21:45.232828,-0.9861077883806478,-0.1661066816688226,0.430504830806546,0.9025882730526844
28,13.433284751140476,158.15783508581688,2023-05-31 18:21:45.232828,-0.9095154075626762,-0.41567020990936915,0.5200506797093519,-0.8541354052688842
28,-57.424298573836374,-53.94472107256669,2021-07-05 18:21:45.232828,-0.9095154075669203,-0.4156702099000828,-0.06348753343998265,-0.9979826316613466
65,18.046895604904876,-132.83640328426796,2021-12-26 18:21:45.232828,-0.9861077883807063,-0.1661066816684747,-0.08396342967876232,0.9964688366810974
96,19.193579467184378,86.74402470438781,2022-05-07 18:21:45.232828,-0.9095154075632327,-0.41567020990815157,0.8166631947155378,-0.5771145695587762
12,-46.65770897289074,-66.29007776813272,2020-12-12 18:21:45.232828,-0.9861077883808174,-0.16610668166781561,-0.3152590434250617,0.9490056562206123
2,64.57245157499753,-7.5196506221714685,2023-03-09 18:21:45.232828,-0.9861077883792132,-0.16610668167733889,0.9197992835681634,0.39238919193511596
46,-86.22387261424589,125.23193593657669,2022-03-19 18:21:45.232828,-0.9861077883795405,-0.16610668167539636,0.9743395917386037,0.22508300684558796
50,38.61052246138817,1.2955436641576341,2021-01-18 18:21:45.232828,-0.9861077883806472,-0.1661066816688265,0.3105514841542268,0.9505565610154963
98,74.9928303240907,134.32886916196748,2021-09-06 18:21:45.232828,-0.90951540756456,-0.41567020990524745,-0.9116598421819,-0.41094565596058213
30,-40.0840275510848,-42.96766380304092,2021-06-05 18:21:45.232828,-0.9095154075677562,-0.4156702098982537,0.43726300219682135,-0.8993336794037142
67,15.429366746601048,-147.1817192041304,2022-06-22 18:21:45.232828,-0.90951540756679,-0.415670209900368,0.16353961568358105,-0.9865367677395843
37,-41.48449372603378,178.05371128510126,2022-11-18 18:21:45.232828,-0.9861077883797241,-0.1661066816743062,-0.6757189770602328,0.7371593206632285
76,-3.1285700423769356,-66.12732813841404,2023-09-13 18:21:45.232828,-0.9095154075627748,-0.41567020990915343,-0.9519009532532736,-0.30640589941368473
6,-16.41228043495164,-0.5844114208947531,2019-03-06 18:21:45.232828,-0.9861077883805286,-0.16610668166953013,0.8981062435160354,0.43977855263475024
13,12.32956840687578,34.76869351465143,2021-07-07 18:21:45.232828,-0.909515407564445,-0.4156702099054988,-0.09777933240400444,-0.9952081200204443
92,83.31728910816815,69.005901829833,2023-06-10 18:21:45.232828,-0.9095154075684464,-0.41567020989674364,0.3661632043361994,-0.930550647622281
53,10.79820632877059,121.30432860950623,2021-03-26 18:21:45.232828,-0.9861077883801428,-0.16610668167182055,0.9947579050463393,0.10225805761805846
2,71.84153171997167,-11.197170493406674,2020-03-08 18:21:45.232828,-0.9861077883798149,-0.166106681673767,0.9179497589151185,0.3966966600661969
52,-39.47578733930135,-90.01593588418065,2022-02-08 18:21:45.232828,-0.9861077883806999,-0.16610668166851333,0.6232250119275679,0.7820425720559482
98,-58.28448190998717,19.154086327566148,2021-01-09 18:21:45.232828,-0.9861077883790553,-0.16610668167827639,0.16025417789700783,0.9870757815216389
32,58.48767540055738,172.80502440225519,2019-08-24 18:21:45.232828,-0.9095154075659352,-0.41567020990223824,-0.7924465197663674,-0.6099414015380268
61,-56.64358118395877,20.64664969572138,2019-07-06 18:21:45.232828,-0.9095154075630665,-0.41567020990851533,-0.07181174239984661,-0.9974182039914341
6,-48.055478364882255,74.89958319165152,2020-01-18 18:21:45.232828,-0.9861077883803717,-0.16610668167046175,0.29813866670994904,0.9545225693572751
18,-37.37844761738361,169.09632437755266,2019-07-04 18:21:45.232828,-0.9095154075655417,-0.4156702099030993,-0.03745928722241081,-0.9992981546069166
66,-54.29879669113453,-105.00180399676896,2023-07-26 18:21:45.232828,-0.9095154075659548,-0.41567020990219533,-0.40451206449243404,-0.9145326618989991
95,32.78485794629616,119.77950408839735,2023-06-23 18:21:45.232828,-0.9095154075674793,-0.4156702098988598,0.15067043154724544,-0.9885840485549859
87,27.04054791415861,49.034883874736295,2021-11-18 18:21:45.232828,-0.9861077883801627,-0.16610668167170262,-0.6726379183068723,0.73997177706707
85,85.03909992823966,-21.10047493878713,2019-10-18 18:21:45.232828,-0.909515407567427,-0.41567020989897396,-0.9581963665518486,0.28611138237902284
17,-43.914081760616654,-149.47546668520116,2019-06-06 18:21:45.232828,-0.9095154075639024,-0.4156702099066862,0.4297444172351183,-0.9029505722104885
38,7.469487316965186,60.742675532735035,2019-03-17 18:21:45.232828,-0.9861077883811312,-0.16610668166595235,0.9647981524655603,0.262991492256007
28,41.35630793266844,-130.22881711525991,2021-09-14 18:21:45.232828,-0.9095154075667565,-0.4156702099004411,-0.9594169944879256,-0.28199118902503995
39,-48.65030025075223,-125.61379717072653,2021-05-31 18:21:45.232828,-0.9095154075648711,-0.41567020990456643,0.5129063137842663,-0.8584445895223731
84,43.58751584509844,-11.330461713617268,2023-11-27 18:21:45.232828,-0.9861077883808773,-0.16610668166745987,-0.5574293857184828,0.8302243551820887
12,76.72217267375348,-61.10530974467203,2019-08-29 18:21:45.232828,-0.9095154075627715,-0.41567020990916065,-0.8419156759596138,-0.5396091127598445
1,9.99948893338727,-100.26113788284478,2020-04-30 18:21:45.232828,-0.9095154075650178,-0.4156702099042456,0.8760849088233411,-0.4821568546977198
32,84.59243102250323,-128.79823451961505,2021-10-25 18:21:45.232828,-0.9095154075674287,-0.41567020989897036,-0.9133151203583385,0.40725359534918
50,56.98623831906599,83.82164422774514,2021-09-30 18:21:45.232828,-0.909515407565101,-0.41567020990406367,-0.9999435609510331,-0.010624260565682393
71,-51.26676919561832,-62.01782505623615,2020-11-08 18:21:45.232828,-0.9861077883807126,-0.166106681668438,-0.7868104532672664,0.6171947104677411
91,66.99848158351074,65.4823659506144,2019-06-26 18:21:45.232828,-0.909515407563345,-0.4156702099079056,0.09998680868869983,-0.9949887627949621
74,44.876579530066095,81.58390817879445,2022-08-05 18:21:45.232828,-0.9095154075667736,-0.41567020990040365,-0.55855664395698,-0.8294663799645622
37,-21.889274666248085,-95.72562428021298,2023-07-05 18:21:45.232828,-0.9095154075647254,-0.4156702099048855,-0.05515890504736452,-0.9984775887289488
49,-8.622460172313822,-58.511138545233834,2023-06-10 18:21:45.232828,-0.9095154075684464,-0.41567020989674364,0.3661632043361994,-0.930550647622281
8,78.68771547523284,91.88059104275584,2022-03-26 18:21:45.232828,-0.9861077883797043,-0.1661066816744241,0.9943226632571102,0.10640696092496713
69,-88.93765250758457,-165.9897978620513,2020-05-17 18:21:45.232828,-0.9095154075651489,-0.41567020990395853,0.6998833327889865,-0.7142571809118763
72,-63.04808038837447,-166.90945536974735,2022-04-22 18:21:45.232828,-0.909515407566675,-0.4156702099006194,0.9368972092327349,-0.3496049475220752
61,-34.31095544658592,77.94106948914703,2019-06-24 18:21:45.232828,-0.9095154075658203,-0.4156702099024896,0.13415402152166167,-0.9909604929105729
61,-60.383011894047364,27.575369197736734,2022-02-04 18:21:45.232828,-0.986107788380261,-0.1661066816711189,0.5679793597196059,0.8230427977526482
17,-79.1136974987774,3.4063473218822935,2021-01-12 18:21:45.232828,-0.9861077883811974,-0.16610668166555992,0.21095953705303408,0.9774947947310868
92,46.661104875194184,6.311808346471253,2020-06-15 18:21:45.232828,-0.9095154075685751,-0.4156702098964621,0.2728494338802606,-0.9620567480306041
97,55.883555513112356,-110.10134268635628,2019-10-15 18:21:45.232828,-0.9095154075681156,-0.41567020989746756,-0.9716797874411817,0.23630148259852293
65,13.979335180432244,-128.89155038401157,2022-09-19 18:21:45.232828,-0.9095154075685441,-0.41567020989652975,-0.9792586563637065,-0.20261412570881676
76,-59.97202283004212,-95.58058074634351,2022-04-21 18:21:45.232828,-0.9095154075648882,-0.41567020990452896,0.9427724614085922,-0.33343677962933915
3,-8.199747628870412,-80.31175447840879,2022-03-12 18:21:45.232828,-0.9861077883793767,-0.1661066816763686,0.9402448412818152,0.34049910197081895
59,-18.872666842482772,-94.00315240600106,2023-07-19 18:21:45.232828,-0.9095154075655449,-0.41567020990309206,-0.291721177657547,-0.9565034001539638
75,-45.87631439190931,29.53903885977985,2020-04-18 18:21:45.232828,-0.9095154075677717,-0.41567020989821984,0.9563118674006282,-0.2923484432466218
39,-30.21304333468325,70.47364418396754,2019-03-12 18:21:45.232828,-0.9861077883799784,-0.1661066816727967,0.9386383392117845,0.34490298369504285
80,-46.065926708127115,120.5258711738228,2020-05-31 18:21:45.232828,-0.9095154075659686,-0.4156702099021651,0.5093207106644088,-0.8605767912791407
98,3.7678178133089517,39.85527469993568,2021-01-19 18:21:45.232828,-0.986107788378944,-0.16610668167893744,0.32685693977527963,0.9450738282910702
36,18.845183035195475,157.84864169622608,2023-11-26 18:21:45.232828,-0.9861077883801633,-0.1661066816716987,-0.5716283662542732,0.8205126512696014
66,-53.98071173792975,130.2460396117301,2019-03-09 18:21:45.232828,-0.9861077883802535,-0.16610668167116344,0.919596655572663,0.3928638327201588
42,-62.44208490055712,-41.323764866850695,2022-01-31 18:21:45.232828,-0.986107788379822,-0.16610668167372442,0.5100454040661713,0.8601474790935425
89,33.30040400627493,115.74348790662054,2021-03-20 18:21:45.232828,-0.986107788380693,-0.16610668166855397,0.9789276876112857,0.20420720464278716
94,-60.0300441385712,172.32729038587678,2021-03-15 18:21:45.232828,-0.9861077883795402,-0.16610668167539833,0.9577656712609155,0.2875498547280592
88,-56.515454612404916,-74.97650223477858,2022-11-08 18:21:45.232828,-0.9861077883798355,-0.16610668167364515,-0.7919324777433279,0.6106086723060142
47,-61.20680588677209,49.573857301568154,2023-04-29 18:21:45.232828,-0.9095154075659874,-0.415670209902124,0.8900246119699504,-0.45591248073258434
73,2.463542140400776,-91.4019298198188,2020-05-06 18:21:45.232828,-0.9095154075636408,-0.41567020990725845,0.8217439845400517,-0.569856845069215
5,31.266611561766737,87.28187124978587,2020-12-31 18:21:45.232828,-0.9861077883798807,-0.16610668167337653,0.006123121561330411,0.9999812535154572
99,47.07452538739864,160.6025320009769,2021-05-30 18:21:45.232828,-0.9095154075630844,-0.41567020990847603,0.5275973245936006,-0.8494945927324522
96,80.10146352123965,-131.21685781319212,2023-12-22 18:21:45.232828,-0.9861077883793904,-0.16610668167628737,-0.16051940003931303,0.987032685482613
65,5.448993030069957,87.51687686045437,2022-08-29 18:21:45.232828,-0.9095154075673146,-0.41567020989921993,-0.8444359723997112,-0.5356565023570181
97,36.5351621491821,93.54061077200129,2019-04-20 18:21:45.232828,-0.9095154075646071,-0.41567020990514414,0.9498451104511902,-0.3127207478757464
84,-84.36060619607923,116.55958283902777,2022-10-25 18:21:45.232828,-0.9095154075663312,-0.4156702099013717,-0.9150060973026136,0.4034400102853458
68,-77.88383764283367,-161.32036788596906,2020-03-14 18:21:45.232828,-0.9861077883792647,-0.16610668167703357,0.9539373675692108,0.3000058312018691
23,32.38652205486349,86.5032043174711,2022-01-02 18:21:45.232828,-0.9861077883808702,-0.16610668166750245,0.03634903140473922,0.9993391556003084
11,-26.73339989581298,127.04522453465972,2021-01-09 18:21:45.232828,-0.9861077883790553,-0.16610668167827639,0.16025417789700783,0.9870757815216389
85,-73.47842628954378,-137.40786066539405,2021-10-06 18:21:45.232828,-0.909515407563724,-0.41567020990707654,-0.9957164037594544,0.09245995503102528
40,74.35938728787423,-122.04736639192211,2020-12-11 18:21:45.232828,-0.9861077883801034,-0.16610668167205445,-0.3315371239426912,0.9434421738759661
77,5.768060763591123,-63.003653131026496,2021-10-02 18:21:45.232828,-0.9095154075626256,-0.4156702099094797,-0.9997172431171574,0.023778852247964978
51,-77.76354248337942,130.9921268402934,2020-10-09 18:21:45.232828,-0.909515407564133,-0.41567020990618164,-0.9890130222400663,0.14782842027015722
22,83.03077792357831,34.460982697507745,2021-01-27 18:21:45.232828,-0.9861077883798217,-0.1661066816737264,0.45341948783480657,0.8912972388892617
51,-74.17633646466888,-169.66682809533228,2023-03-07 18:21:45.232828,-0.9861077883802024,-0.16610668167146678,0.905757230415614,0.42379693197312834
87,-76.17242123530879,47.832243980030114,2022-06-25 18:21:45.232828,-0.9095154075661015,-0.4156702099018745,0.11243095807055671,-0.9936595391115293
55,23.067053534606572,123.62368926848711,2019-11-28 18:21:45.232828,-0.9861077883802144,-0.16610668167139536,-0.5434987239339403,0.8394099934371633
5,62.36250298362981,-72.38345346017455,2023-05-22 18:21:45.232828,-0.9095154075647416,-0.4156702099048499,0.645543930345265,-0.7637231396221982
100,70.72301655025578,-34.16176027749921,2023-07-31 18:21:45.232828,-0.909515407562791,-0.41567020990911774,-0.4815821656043286,-0.876400945784431
55,39.1224738476551,126.7284438226169,2023-11-19 18:21:45.232828,-0.9861077883799996,-0.16610668167267092,-0.6660558784248349,0.7459018479771461
11,-13.47174601837618,168.3262710910396,2023-09-06 18:21:45.232828,-0.9095154075684138,-0.41567020989681497,-0.9081994890111066,-0.41853755884026084
61,-73.5250535856461,10.00901470081456,2023-08-29 18:21:45.232828,-0.9095154075662172,-0.4156702099016213,-0.8421940470868017,-0.539174542288074
23,-55.157762417277006,156.58187672104378,2022-01-12 18:21:45.232828,-0.9861077883807589,-0.1661066816681635,0.20687992415920892,0.9783663408866231
59,37.48184822619774,78.53966044864552,2020-06-22 18:21:45.232828,-0.909515407562936,-0.41567020990880055,0.15530300063167907,-0.9878668827300552
19,-28.66378195310613,-154.15544998214966,2023-01-15 18:21:45.232828,-0.9861077883800451,-0.16610668167240036,0.2530402289536,0.9674557574024301
33,56.0666301204507,49.677336118305334,2023-05-21 18:21:45.232828,-0.9095154075629549,-0.4156702099087594,0.6585859239276909,-0.7525055353977868
32,52.2018889485922,-164.80290896461938,2023-02-06 18:21:45.232828,-0.9861077883812505,-0.1661066816652448,0.5925997750170761,0.8054970556431046
54,-81.17255029919136,129.01915440435238,2019-07-21 18:21:45.232828,-0.9095154075656728,-0.4156702099028123,-0.32396286297569205,-0.9460697983830754
14,57.880458565842815,-111.8658411876885,2020-06-29 18:21:45.232828,-0.9095154075633459,-0.4156702099079038,0.03550726323734742,-0.9993694183120643
17,12.133042818427612,-130.67816460120008,2022-02-19 18:21:45.232828,-0.9861077883788854,-0.16610668167928533,0.7592047225429401,0.6508518950333457
5,-0.9420626535196135,96.00749515623977,2022-07-19 18:21:45.232828,-0.9095154075666425,-0.4156702099006907,-0.29570884752762744,-0.9552781152595732
90,-79.62653082458642,120.8201672782738,2021-08-21 18:21:45.232828,-0.9095154075662155,-0.4156702099016249,-0.7656561608150655,-0.643250062888403
2,-42.73068556436267,19.004157979674147,2021-05-07 18:21:45.232828,-0.9095154075643301,-0.4156702099057502,0.8142485620488985,-0.5805163901228811
39,75.35104294660655,31.795448271492035,2019-10-30 18:21:45.232828,-0.9861077883812625,-0.1661066816651734,-0.8788660801339606,0.4770685623576204
75,1.985720632137415,94.60131894739891,2019-10-17 18:21:45.232828,-0.9095154075656403,-0.41567020990288356,-0.9629762554421103,0.26958622267224935
29,76.99429562253133,177.565105173402,2021-07-31 18:21:45.232828,-0.9095154075649861,-0.4156702099043151,-0.48887743615348356,-0.8723524817526437
67,-44.32164684965183,22.62054664436971,2024-01-24 18:21:45.232828,-0.9861077883811984,-0.16610668166555403,0.39537381384591336,0.9185203031642453
96,5.77952611510743,-170.36695343650018,2022-12-27 18:21:45.232828,-0.9861077883809818,-0.16610668166683945,-0.07097157969266307,0.9974783380484651
30,-79.96512853174787,87.50446778772033,2023-01-27 18:21:45.232828,-0.9861077883789446,-0.16610668167893353,0.44596739057132767,0.8950492090086449
50,42.5369834526966,-91.66958760635096,2022-02-27 18:21:45.232828,-0.9861077883797632,-0.16610668167407427,0.8413156439040905,0.5405441585312394
66,-33.957947194243715,59.54955990830979,2023-02-19 18:21:45.232828,-0.986107788380864,-0.16610668166753914,0.7564829826963007,0.6540133766911107
80,-0.24060548795841896,28.37035307127178,2024-01-26 18:21:45.232828,-0.9861077883802092,-0.16610668167142614,0.4267357921982398,0.9043763396158375
25,70.0034713693212,41.84773275404416,2019-06-08 18:21:45.232828,-0.909515407567476,-0.41567020989886705,0.3984297029806085,-0.9171988725368038
48,64.22130623456829,-104.40311947420493,2022-08-10 18:21:45.232828,-0.9095154075636099,-0.4156702099073261,-0.6277493929129356,-0.7784155058177097
33,33.04529181507061,44.14566053647232,2023-04-25 18:21:45.232828,-0.9095154075648891,-0.4156702099045272,0.9192654154653285,-0.39363828056904854
97,51.74322741582381,-73.46799600928394,2022-01-26 18:21:45.232828,-0.9861077883810864,-0.166106681666219,0.43426637741071744,0.9007844988955862
96,84.44897192430676,-171.1066195420862,2023-03-21 18:21:45.232828,-0.9861077883805299,-0.16610668166952228,0.9806984058969184,0.19552656257205375
32,16.420863633075285,144.84286340338645,2020-09-14 18:21:45.232828,-0.909515407567854,-0.41567020989803977,-0.9605850179425112,-0.27798637251560626
49,39.47567593655481,-19.314643950725184,2020-09-03 18:21:45.232828,-0.9095154075663459,-0.4156702099013397,-0.8911477310837421,-0.45371325899107073
47,-46.406645518404964,32.70383944219304,2023-03-28 18:21:45.232828,-0.9095154075632498,-0.4156702099081141,0.9970299070445894,0.07701535209721108
93,-12.009053459342852,-119.00638936229694,2019-08-09 18:21:45.232828,-0.9095154075633288,-0.41567020990794123,-0.6105604214969389,-0.7919696785240458
64,18.65978685058498,101.01622998481781,2022-08-19 18:21:45.232828,-0.9095154075675933,-0.4156702098986102,-0.7402778561366941,-0.6723010454503697
59,-89.26138389233414,-89.62362777075136,2022-03-03 18:21:45.232828,-0.9861077883802021,-0.16610668167146872,0.8764907244979394,0.4814187469024002
53,-5.299329207063906,111.73707576315337,2021-03-09 18:21:45.232828,-0.9861077883800904,-0.16610668167213175,0.9230410706377156,0.3847014191759367
1,-38.052797213134035,15.128692806717225,2021-03-31 18:21:45.232828,-0.9095154075647562,-0.41567020990481784,0.9998531135858864,0.017139173043315692
79,-55.13421114703498,-98.09593538156952,2020-07-17 18:21:45.232828,-0.9095154075652638,-0.4156702099037072,-0.270714586894831,-0.9626596555597211
64,-39.229586880746545,140.29895459578182,2020-07-30 18:21:45.232828,-0.9095154075642967,-0.4156702099058233,-0.47746853480884716,-0.8786488481000204
8,18.661326050437737,79.90713567250089,2020-07-19 18:21:45.232828,-0.9095154075627886,-0.4156702099091232,-0.3036686794445196,-0.9527776934439752
34,18.148784858592848,-22.190059229030766,2023-12-13 18:21:45.232828,-0.9861077883802157,-0.1661066816713875,-0.3108068881315883,0.9504730813073868
79,-35.28529892265727,109.57160606963123,2021-02-19 18:21:45.232828,-0.9861077883793239,-0.16610668167668177,0.7619132500757348,0.6476790867080939
23,70.89002250143773,114.64347470042219,2020-03-28 18:21:45.232828,-0.9861077883795922,-0.16610668167508907,0.9979616502277309,0.06381649218457683
88,29.142691982913576,131.27300146743772,2022-06-10 18:21:45.232828,-0.909515407563495,-0.41567020990757747,0.36227807603420126,-0.9320700593973381
61,-88.1063060697619,-154.29438008045796,2021-11-01 18:21:45.232828,-0.9861077883801103,-0.1661066816720138,-0.857409726620495,0.5146343951744462
63,71.45522928083247,-113.10800437929663,2023-06-02 18:21:45.232828,-0.9095154075662497,-0.41567020990154996,0.4903617026000032,-0.8715190190829033
8,-37.704969624294996,-39.384416761475336,2022-09-20 18:21:45.232828,-0.9095154075642821,-0.41567020990585535,-0.9825991149427638,-0.1857390085945796
51,-82.03112363173634,140.63836615392438,2019-12-30 18:21:45.232828,-0.9861077883813084,-0.16610668166490083,-0.024108384924884815,0.9997093506496344
89,-81.50166268800693,101.2433177636359,2019-11-09 18:21:45.232828,-0.9861077883811511,-0.16610668166583442,-0.784228879587377,0.6204716467503792
99,-3.974244706824038,-42.48755367050245,2019-06-26 18:21:45.232828,-0.909515407563345,-0.4156702099079056,0.09998680868869983,-0.9949887627949621
86,12.504942016956704,-29.873632024175777,2022-10-16 18:21:45.232828,-0.9095154075683967,-0.41567020989685244,-0.9662746319791772,0.2575137580664493
66,2.2116832399530324,61.46267385971515,2021-12-17 18:21:45.232828,-0.9861077883791146,-0.16610668167792458,-0.23662176182246217,0.971601843262987
87,70.96523484609546,-108.35983247726226,2023-10-13 18:21:45.232828,-0.9095154075679877,-0.41567020989774733,-0.9791284549627105,0.20324238898993324
60,-26.940948192976805,-21.326966864349117,2022-08-11 18:21:45.232828,-0.9095154075653967,-0.4156702099034165,-0.641046756482789,-0.7675018280127389
32,72.02044155062083,56.6671650778749,2021-09-27 18:21:45.232828,-0.9095154075657894,-0.41567020990255726,-0.9980641647188024,-0.06219262901790925
27,-7.124210481258615,159.35228358015507,2021-01-20 18:21:45.232828,-0.986107788379658,-0.1661066816746986,0.3430656691970946,0.9393114215308731
58,84.07464548853042,55.2630227453636,2021-12-25 18:21:45.232828,-0.9861077883799924,-0.1661066816727135,-0.10109219189020986,0.9948770621231716
19,14.392008825108078,-139.38774996654107,2021-06-24 18:21:45.232828,-0.9095154075654122,-0.4156702099033827,0.1253695262486025,-0.9921101158078175
20,43.35347329588984,14.750549380578406,2020-09-07 18:21:45.232828,-0.9095154075674442,-0.4156702098989365,-0.9202346651719899,-0.3913670412998463
55,-40.338428002829694,100.21051058947478,2022-10-09 18:21:45.232828,-0.9095154075679868,-0.41567020989774917,-0.9902119686107548,0.1395716920439585
49,-85.77787374377075,1.6665998053925932,2022-06-08 18:21:45.232828,-0.9095154075659703,-0.41567020990216147,0.394125735767498,-0.919056529494094
38,64.54760161635502,-140.60210816966799,2021-11-18 18:21:45.232828,-0.9861077883801627,-0.16610668167170262,-0.6726379183068723,0.73997177706707
61,-36.672666899009876,7.446385429442103,2020-01-05 18:21:45.232828,-0.9861077883807582,-0.16610668166816742,0.07902346319024078,0.99687275630615
43,55.13283882734248,-0.22513201959685603,2022-07-16 18:21:45.232828,-0.909515407567331,-0.4156702098991843,-0.24603670877772876,-0.9692605108709542
94,-11.201125234105646,-60.58367580124357,2021-02-20 18:21:45.232828,-0.986107788380038,-0.16610668167244294,0.772941843660751,0.6344768761100117
8,-56.60402916734626,145.82407999070443,2022-10-18 18:21:45.232828,-0.9095154075659214,-0.41567020990226844,-0.9568446227052768,0.29060001376461847
77,-2.4536576990905132,149.0368741678177,2021-07-29 18:21:45.232828,-0.9095154075674613,-0.4156702098988991,-0.4585802628019644,-0.8886529933379402
11,-39.33842671461316,117.71324822326454,2021-04-12 18:21:45.232828,-0.9095154075680512,-0.41567020989760833,0.9821374540823297,-0.18816487793602665
89,-54.10632078286264,116.2623506308932,2023-03-11 18:21:45.232828,-0.9861077883806413,-0.16610668166886122,0.9327526389340058,0.36051701008641474
89,8.814061397425348,98.34057620404275,2021-03-11 18:21:45.232828,-0.9861077883791012,-0.16610668167800385,0.9357280575714203,0.3527222735717389
83,85.21745076969938,-80.97997931471593,2021-06-01 18:21:45.232828,-0.9095154075666579,-0.41567020990065684,0.4980635195116737,-0.8671405483147727
2,-13.06423940468953,-2.3588428757043687,2022-02-04 18:21:45.232828,-0.986107788380261,-0.1661066816711189,0.5679793597196059,0.8230427977526482
32,71.4036250109258,122.24481166583445,2022-03-23 18:21:45.232828,-0.9861077883799794,-0.16610668167279083,0.987509759446169,0.15755784651539667
1,-87.35605177193324,-124.56562202565581,2020-03-28 18:21:45.232828,-0.9861077883795922,-0.16610668167508907,0.9979616502277309,0.06381649218457683
86,27.044106275607646,161.58014922721787,2023-09-05 18:21:45.232828,-0.909515407566627,-0.41567020990072456,-0.9008654548664026,-0.434098413068223
27,-73.78150627708679,169.03437522981858,2022-04-14 18:21:45.232828,-0.9095154075644785,-0.4156702099054257,0.9760005206543799,-0.21776818794851394
31,0.6393827647410291,-91.36301725467567,2022-12-31 18:21:45.232828,-0.9861077883790036,-0.16610668167858367,-0.0022201852353026345,0.9999975353857233
39,21.431015814284734,42.23010119654427,2020-12-09 18:21:45.232828,-0.9861077883810925,-0.1661066816661823,-0.36379416327431296,0.9314793646493423
2,41.39401249894044,-68.26484895863747,2021-02-11 18:21:45.232828,-0.9861077883808633,-0.16610668166754305,0.6658554300511788,0.7460807907132845
64,59.755348751437026,-16.882704394097175,2020-04-18 18:21:45.232828,-0.9095154075677717,-0.41567020989821984,0.9563118674006282,-0.2923484432466218
41,21.03530856086286,86.65207448275942,2021-07-06 18:21:45.232828,-0.9095154075626583,-0.4156702099094084,-0.08064536554258409,-0.9967428580213168
62,68.38789085554606,159.7064909501762,2021-03-01 18:21:45.232828,-0.9861077883792125,-0.1661066816773428,0.8615372207637778,0.5076944132434643
49,-6.09044764477872,-37.29386209522963,2023-07-11 18:21:45.232828,-0.9095154075633484,-0.4156702099078984,-0.15774197102683887,-0.9874803646536816
36,-61.06109780919333,78.82471007915666,2021-09-04 18:21:45.232828,-0.9095154075670352,-0.41567020989983144,-0.8969842865777957,-0.4420624273024376
81,81.92041872686235,-61.89202409891793,2022-06-28 18:21:45.232828,-0.9095154075654129,-0.4156702099033809,0.06102291606942737,-0.9981363652900257
9,17.436625575029552,-162.40207631222492,2020-10-17 18:21:45.232828,-0.9095154075663295,-0.4156702099013753,-0.9593815886789622,0.2821116220644421
27,-9.051694787706197,32.73524567896823,2023-02-28 18:21:45.232828,-0.9861077883800387,-0.166106681672439,0.8482879007509574,0.529535303298594
79,-24.887509760088506,66.25825961938804,2023-02-02 18:21:45.232828,-0.9861077883808116,-0.16610668166785034,0.5358139433110876,0.8443360812812767
63,53.62443754752627,87.10457051167583,2021-07-29 18:21:45.232828,-0.9095154075674613,-0.4156702098988991,-0.4585802628019644,-0.8886529933379402
4,-41.3305428379907,89.38610950024935,2021-01-03 18:21:45.232828,-0.9861077883796056,-0.1661066816750098,0.0576994272817047,0.9983340002681284
25,75.48242127105121,-170.1743803209054,2022-12-01 18:21:45.232828,-0.9861077883793377,-0.16610668167660053,-0.49540716777069127,0.8686608878736409
